Diretorio,Estacao,Ano,Mes,Arquivo.zip,Arquivo_extraido,Tamanho_Bytes,Status,Msg_Erro,Processado
plv,Laranjeiras,2008,6,dados_pluviometricos_2008.zip,laranjeiras_200806_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2008,7,dados_pluviometricos_2008.zip,laranjeiras_200807_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2008,8,dados_pluviometricos_2008.zip,laranjeiras_200808_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2008,9,dados_pluviometricos_2008.zip,laranjeiras_200809_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2008,10,dados_pluviometricos_2008.zip,laranjeiras_200810_Plv.txt,190392,SUCESSO,,
plv,Laranjeiras,2008,11,dados_pluviometricos_2008.zip,laranjeiras_200811_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2008,12,dados_pluviometricos_2008.zip,laranjeiras_200812_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2009,1,dados_pluviometricos_2009.zip,laranjeiras_200901_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2009,2,dados_pluviometricos_2009.zip,laranjeiras_200902_Plv.txt,172472,SUCESSO,,
plv,Laranjeiras,2009,3,dados_pluviometricos_2009.zip,laranjeiras_200903_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2009,4,dados_pluviometricos_2009.zip,laranjeiras_200904_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2009,5,dados_pluviometricos_2009.zip,laranjeiras_200905_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2009,6,dados_pluviometricos_2009.zip,laranjeiras_200906_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2009,7,dados_pluviometricos_2009.zip,laranjeiras_200907_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2009,8,dados_pluviometricos_2009.zip,laranjeiras_200908_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2009,9,dados_pluviometricos_2009.zip,laranjeiras_200909_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2009,10,dados_pluviometricos_2009.zip,laranjeiras_200910_Plv.txt,190392,SUCESSO,,
plv,Laranjeiras,2009,11,dados_pluviometricos_2009.zip,laranjeiras_200911_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2009,12,dados_pluviometricos_2009.zip,laranjeiras_200912_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2010,1,dados_pluviometricos_2010.zip,laranjeiras_201001_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2010,2,dados_pluviometricos_2010.zip,laranjeiras_201002_Plv.txt,172472,SUCESSO,,
plv,Laranjeiras,2010,3,dados_pluviometricos_2010.zip,laranjeiras_201003_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2010,4,dados_pluviometricos_2010.zip,laranjeiras_201004_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2010,5,dados_pluviometricos_2010.zip,laranjeiras_201005_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2010,6,dados_pluviometricos_2010.zip,laranjeiras_201006_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2010,7,dados_pluviometricos_2010.zip,laranjeiras_201007_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2010,8,dados_pluviometricos_2010.zip,laranjeiras_201008_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2010,9,dados_pluviometricos_2010.zip,laranjeiras_201009_Plv.txt,184475,SUCESSO,,
plv,Laranjeiras,2010,10,dados_pluviometricos_2010.zip,laranjeiras_201010_Plv.txt,190392,SUCESSO,,
plv,Laranjeiras,2010,11,dados_pluviometricos_2010.zip,laranjeiras_201011_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2010,12,dados_pluviometricos_2010.zip,laranjeiras_201012_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2011,1,dados_pluviometricos_2011.zip,laranjeiras_201101_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2011,2,dados_pluviometricos_2011.zip,laranjeiras_201102_Plv.txt,172472,SUCESSO,,
plv,Laranjeiras,2011,3,dados_pluviometricos_2011.zip,laranjeiras_201103_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2011,4,dados_pluviometricos_2011.zip,laranjeiras_201104_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2011,5,dados_pluviometricos_2011.zip,laranjeiras_201105_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2011,6,dados_pluviometricos_2011.zip,laranjeiras_201106_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2011,7,dados_pluviometricos_2011.zip,laranjeiras_201107_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2011,8,dados_pluviometricos_2011.zip,laranjeiras_201108_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2011,9,dados_pluviometricos_2011.zip,laranjeiras_201109_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2011,10,dados_pluviometricos_2011.zip,laranjeiras_201110_Plv.txt,190392,SUCESSO,,
plv,Laranjeiras,2011,11,dados_pluviometricos_2011.zip,laranjeiras_201111_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2011,12,dados_pluviometricos_2011.zip,laranjeiras_201112_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2012,1,dados_pluviometricos_2012.zip,laranjeiras_201201_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2012,2,dados_pluviometricos_2012.zip,laranjeiras_201202_Plv.txt,178616,SUCESSO,,
plv,Laranjeiras,2012,3,dados_pluviometricos_2012.zip,laranjeiras_201203_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2012,4,dados_pluviometricos_2012.zip,laranjeiras_201204_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2012,5,dados_pluviometricos_2012.zip,laranjeiras_201205_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2012,6,dados_pluviometricos_2012.zip,laranjeiras_201206_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2012,7,dados_pluviometricos_2012.zip,laranjeiras_201207_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2012,8,dados_pluviometricos_2012.zip,laranjeiras_201208_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2012,9,dados_pluviometricos_2012.zip,laranjeiras_201209_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2012,10,dados_pluviometricos_2012.zip,laranjeiras_201210_Plv.txt,187576,SUCESSO,,
plv,Laranjeiras,2012,11,dados_pluviometricos_2012.zip,laranjeiras_201211_Plv.txt,177080,SUCESSO,,
plv,Laranjeiras,2012,12,dados_pluviometricos_2012.zip,laranjeiras_201212_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2013,1,dados_pluviometricos_2013.zip,laranjeiras_201301_Plv.txt,189595,SUCESSO,,
plv,Laranjeiras,2013,2,dados_pluviometricos_2013.zip,laranjeiras_201302_Plv.txt,172472,SUCESSO,,
plv,Laranjeiras,2013,3,dados_pluviometricos_2013.zip,laranjeiras_201303_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2013,4,dados_pluviometricos_2013.zip,laranjeiras_201304_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2013,5,dados_pluviometricos_2013.zip,laranjeiras_201305_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2013,6,dados_pluviometricos_2013.zip,laranjeiras_201306_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2013,7,dados_pluviometricos_2013.zip,laranjeiras_201307_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2013,8,dados_pluviometricos_2013.zip,laranjeiras_201308_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2013,9,dados_pluviometricos_2013.zip,laranjeiras_201309_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2013,10,dados_pluviometricos_2013.zip,laranjeiras_201310_Plv.txt,190392,SUCESSO,,
plv,Laranjeiras,2013,11,dados_pluviometricos_2013.zip,laranjeiras_201311_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2013,12,dados_pluviometricos_2013.zip,laranjeiras_201312_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2014,1,dados_pluviometricos_2014.zip,laranjeiras_201401_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2014,2,dados_pluviometricos_2014.zip,laranjeiras_201402_Plv.txt,172472,SUCESSO,,
plv,Laranjeiras,2014,3,dados_pluviometricos_2014.zip,laranjeiras_201403_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2014,4,dados_pluviometricos_2014.zip,laranjeiras_201404_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2014,5,dados_pluviometricos_2014.zip,laranjeiras_201405_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2014,6,dados_pluviometricos_2014.zip,laranjeiras_201406_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2014,7,dados_pluviometricos_2014.zip,laranjeiras_201407_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2014,8,dados_pluviometricos_2014.zip,laranjeiras_201408_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2014,9,dados_pluviometricos_2014.zip,laranjeiras_201409_Plv.txt,184475,SUCESSO,,
plv,Laranjeiras,2014,10,dados_pluviometricos_2014.zip,laranjeiras_201410_Plv.txt,190392,SUCESSO,,
plv,Laranjeiras,2014,11,dados_pluviometricos_2014.zip,laranjeiras_201411_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2014,12,dados_pluviometricos_2014.zip,laranjeiras_201412_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2015,1,dados_pluviometricos_2015.zip,laranjeiras_201501_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2015,2,dados_pluviometricos_2015.zip,laranjeiras_201502_Plv.txt,172472,SUCESSO,,
plv,Laranjeiras,2015,3,dados_pluviometricos_2015.zip,laranjeiras_201503_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2015,4,dados_pluviometricos_2015.zip,laranjeiras_201504_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2015,5,dados_pluviometricos_2015.zip,laranjeiras_201505_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2015,6,dados_pluviometricos_2015.zip,laranjeiras_201506_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2015,7,dados_pluviometricos_2015.zip,laranjeiras_201507_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2015,8,dados_pluviometricos_2015.zip,laranjeiras_201508_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2015,9,dados_pluviometricos_2015.zip,laranjeiras_201509_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2015,10,dados_pluviometricos_2015.zip,laranjeiras_201510_Plv.txt,190392,SUCESSO,,
plv,Laranjeiras,2015,11,dados_pluviometricos_2015.zip,laranjeiras_201511_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2015,12,dados_pluviometricos_2015.zip,laranjeiras_201512_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2016,1,dados_pluviometricos_2016.zip,laranjeiras_201601_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2016,2,dados_pluviometricos_2016.zip,laranjeiras_201602_Plv.txt,178616,SUCESSO,,
plv,Laranjeiras,2016,3,dados_pluviometricos_2016.zip,laranjeiras_201603_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2016,4,dados_pluviometricos_2016.zip,laranjeiras_201604_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2016,5,dados_pluviometricos_2016.zip,laranjeiras_201605_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2016,6,dados_pluviometricos_2016.zip,laranjeiras_201606_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2016,7,dados_pluviometricos_2016.zip,laranjeiras_201607_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2016,8,dados_pluviometricos_2016.zip,laranjeiras_201608_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2016,9,dados_pluviometricos_2016.zip,laranjeiras_201609_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2016,10,dados_pluviometricos_2016.zip,laranjeiras_201610_Plv.txt,190392,SUCESSO,,
plv,Laranjeiras,2016,11,dados_pluviometricos_2016.zip,laranjeiras_201611_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2016,12,dados_pluviometricos_2016.zip,laranjeiras_201612_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2017,1,dados_pluviometricos_2017.zip,laranjeiras_201701_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2017,2,dados_pluviometricos_2017.zip,laranjeiras_201702_Plv.txt,172472,SUCESSO,,
plv,Laranjeiras,2017,3,dados_pluviometricos_2017.zip,laranjeiras_201703_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2017,4,dados_pluviometricos_2017.zip,laranjeiras_201704_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2017,5,dados_pluviometricos_2017.zip,laranjeiras_201705_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2017,6,dados_pluviometricos_2017.zip,laranjeiras_201706_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2017,7,dados_pluviometricos_2017.zip,laranjeiras_201707_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2017,8,dados_pluviometricos_2017.zip,laranjeiras_201708_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2017,9,dados_pluviometricos_2017.zip,laranjeiras_201709_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2017,10,dados_pluviometricos_2017.zip,laranjeiras_201710_Plv.txt,190392,SUCESSO,,
plv,Laranjeiras,2017,11,dados_pluviometricos_2017.zip,laranjeiras_201711_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2017,12,dados_pluviometricos_2017.zip,laranjeiras_201712_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2018,1,dados_pluviometricos_2018.zip,laranjeiras_201801_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2018,2,dados_pluviometricos_2018.zip,laranjeiras_201802_Plv.txt,172472,SUCESSO,,
plv,Laranjeiras,2018,3,dados_pluviometricos_2018.zip,laranjeiras_201803_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2018,4,dados_pluviometricos_2018.zip,laranjeiras_201804_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2018,5,dados_pluviometricos_2018.zip,laranjeiras_201805_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2018,6,dados_pluviometricos_2018.zip,laranjeiras_201806_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2018,7,dados_pluviometricos_2018.zip,laranjeiras_201807_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2018,8,dados_pluviometricos_2018.zip,laranjeiras_201808_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2018,9,dados_pluviometricos_2018.zip,laranjeiras_201809_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2018,10,dados_pluviometricos_2018.zip,laranjeiras_201810_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2018,11,dados_pluviometricos_2018.zip,laranjeiras_201811_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2018,12,dados_pluviometricos_2018.zip,laranjeiras_201812_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2019,1,dados_pluviometricos_2019.zip,laranjeiras_201901_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2019,2,dados_pluviometricos_2019.zip,laranjeiras_201902_Plv.txt,172472,SUCESSO,,
plv,Laranjeiras,2019,3,dados_pluviometricos_2019.zip,laranjeiras_201903_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2019,4,dados_pluviometricos_2019.zip,laranjeiras_201904_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2019,5,dados_pluviometricos_2019.zip,laranjeiras_201905_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2019,6,dados_pluviometricos_2019.zip,laranjeiras_201906_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2019,7,dados_pluviometricos_2019.zip,laranjeiras_201907_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2019,8,dados_pluviometricos_2019.zip,laranjeiras_201908_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2019,9,dados_pluviometricos_2019.zip,laranjeiras_201909_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2019,10,dados_pluviometricos_2019.zip,laranjeiras_201910_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2019,11,dados_pluviometricos_2019.zip,laranjeiras_201911_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2019,12,dados_pluviometricos_2019.zip,laranjeiras_201912_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2020,1,dados_pluviometricos_2020.zip,laranjeiras_202001_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2020,2,dados_pluviometricos_2020.zip,laranjeiras_202002_Plv.txt,178360,SUCESSO,,
plv,Laranjeiras,2020,3,dados_pluviometricos_2020.zip,laranjeiras_202003_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2020,4,dados_pluviometricos_2020.zip,laranjeiras_202004_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2020,5,dados_pluviometricos_2020.zip,laranjeiras_202005_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2020,6,dados_pluviometricos_2020.zip,laranjeiras_202006_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2020,7,dados_pluviometricos_2020.zip,laranjeiras_202007_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2020,8,dados_pluviometricos_2020.zip,laranjeiras_202008_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2020,9,dados_pluviometricos_2020.zip,laranjeiras_202009_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2020,10,dados_pluviometricos_2020.zip,laranjeiras_202010_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2020,11,dados_pluviometricos_2020.zip,laranjeiras_202011_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2020,12,dados_pluviometricos_2020.zip,laranjeiras_202012_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2021,1,dados_pluviometricos_2021.zip,laranjeiras_202101_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2021,2,dados_pluviometricos_2021.zip,laranjeiras_202102_Plv.txt,172216,SUCESSO,,
plv,Laranjeiras,2021,3,dados_pluviometricos_2021.zip,laranjeiras_202103_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2021,4,dados_pluviometricos_2021.zip,laranjeiras_202104_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2021,5,dados_pluviometricos_2021.zip,laranjeiras_202105_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2021,6,dados_pluviometricos_2021.zip,laranjeiras_202106_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2021,7,dados_pluviometricos_2021.zip,laranjeiras_202107_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2021,8,dados_pluviometricos_2021.zip,laranjeiras_202108_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2021,9,dados_pluviometricos_2021.zip,laranjeiras_202109_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2021,10,dados_pluviometricos_2021.zip,laranjeiras_202110_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2021,11,dados_pluviometricos_2021.zip,laranjeiras_202111_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2021,12,dados_pluviometricos_2021.zip,laranjeiras_202112_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2022,1,dados_pluviometricos_2022.zip,laranjeiras_202201_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2022,2,dados_pluviometricos_2022.zip,laranjeiras_202202_Plv.txt,172216,SUCESSO,,
plv,Laranjeiras,2022,3,dados_pluviometricos_2022.zip,laranjeiras_202203_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2022,4,dados_pluviometricos_2022.zip,laranjeiras_202204_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2022,5,dados_pluviometricos_2022.zip,laranjeiras_202205_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2022,6,dados_pluviometricos_2022.zip,laranjeiras_202206_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2022,7,dados_pluviometricos_2022.zip,laranjeiras_202207_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2022,8,dados_pluviometricos_2022.zip,laranjeiras_202208_Plv.txt,190584,SUCESSO,,
plv,Laranjeiras,2022,9,dados_pluviometricos_2022.zip,laranjeiras_202209_Plv.txt,183224,SUCESSO,,
plv,Laranjeiras,2022,10,dados_pluviometricos_2022.zip,laranjeiras_202210_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2022,11,dados_pluviometricos_2022.zip,laranjeiras_202211_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2022,12,dados_pluviometricos_2022.zip,laranjeiras_202212_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2023,1,dados_pluviometricos_2023.zip,laranjeiras_202301_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2023,2,dados_pluviometricos_2023.zip,laranjeiras_202302_Plv.txt,172216,SUCESSO,,
plv,Laranjeiras,2023,3,dados_pluviometricos_2023.zip,laranjeiras_202303_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2023,4,dados_pluviometricos_2023.zip,laranjeiras_202304_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2023,5,dados_pluviometricos_2023.zip,laranjeiras_202305_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2023,6,dados_pluviometricos_2023.zip,laranjeiras_202306_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2023,7,dados_pluviometricos_2023.zip,laranjeiras_202307_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2023,8,dados_pluviometricos_2023.zip,laranjeiras_202308_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2023,9,dados_pluviometricos_2023.zip,laranjeiras_202309_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2023,10,dados_pluviometricos_2023.zip,laranjeiras_202310_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2023,11,dados_pluviometricos_2023.zip,laranjeiras_202311_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2023,12,dados_pluviometricos_2023.zip,laranjeiras_202312_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2024,1,dados_pluviometricos_2024.zip,laranjeiras_202401_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2024,2,dados_pluviometricos_2024.zip,laranjeiras_202402_Plv.txt,178360,SUCESSO,,
plv,Laranjeiras,2024,3,dados_pluviometricos_2024.zip,laranjeiras_202403_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2024,4,dados_pluviometricos_2024.zip,laranjeiras_202404_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2024,5,dados_pluviometricos_2024.zip,laranjeiras_202405_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2024,6,dados_pluviometricos_2024.zip,laranjeiras_202406_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2024,7,dados_pluviometricos_2024.zip,laranjeiras_202407_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2024,8,dados_pluviometricos_2024.zip,laranjeiras_202408_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2024,9,dados_pluviometricos_2024.zip,laranjeiras_202409_Plv.txt,184504,SUCESSO,,
plv,Laranjeiras,2024,10,dados_pluviometricos_2024.zip,laranjeiras_202410_Plv.txt,190648,SUCESSO,,
plv,Laranjeiras,2024,11,dados_pluviometricos_2024.zip,laranjeiras_202411_Plv.txt,708600,SUCESSO,,
plv,Laranjeiras,2024,12,dados_pluviometricos_2024.zip,laranjeiras_202412_Plv.txt,732298,SUCESSO,,
plv,Madureira,1997,1,dados_pluviometricos_1997.zip,madureira_199701_Plv.txt,190390,SUCESSO,,
plv,Madureira,1997,2,dados_pluviometricos_1997.zip,madureira_199702_Plv.txt,172470,SUCESSO,,
plv,Madureira,1997,3,dados_pluviometricos_1997.zip,madureira_199703_Plv.txt,190646,SUCESSO,,
plv,Madureira,1997,4,dados_pluviometricos_1997.zip,madureira_199704_Plv.txt,184502,SUCESSO,,
plv,Madureira,1997,5,dados_pluviometricos_1997.zip,madureira_199705_Plv.txt,190646,SUCESSO,,
plv,Madureira,1997,6,dados_pluviometricos_1997.zip,madureira_199706_Plv.txt,184502,SUCESSO,,
plv,Madureira,1997,7,dados_pluviometricos_1997.zip,madureira_199707_Plv.txt,190646,SUCESSO,,
plv,Madureira,1997,8,dados_pluviometricos_1997.zip,madureira_199708_Plv.txt,190646,SUCESSO,,
plv,Madureira,1997,9,dados_pluviometricos_1997.zip,madureira_199709_Plv.txt,184502,SUCESSO,,
plv,Madureira,1997,10,dados_pluviometricos_1997.zip,madureira_199710_Plv.txt,190390,SUCESSO,,
plv,Madureira,1997,11,dados_pluviometricos_1997.zip,madureira_199711_Plv.txt,184502,SUCESSO,,
plv,Madureira,1997,12,dados_pluviometricos_1997.zip,madureira_199712_Plv.txt,190646,SUCESSO,,
plv,Madureira,1998,1,dados_pluviometricos_1998.zip,madureira_199801_Plv.txt,190646,SUCESSO,,
plv,Madureira,1998,2,dados_pluviometricos_1998.zip,madureira_199802_Plv.txt,172470,SUCESSO,,
plv,Madureira,1998,3,dados_pluviometricos_1998.zip,madureira_199803_Plv.txt,190646,SUCESSO,,
plv,Madureira,1998,4,dados_pluviometricos_1998.zip,madureira_199804_Plv.txt,184502,SUCESSO,,
plv,Madureira,1998,5,dados_pluviometricos_1998.zip,madureira_199805_Plv.txt,190646,SUCESSO,,
plv,Madureira,1998,6,dados_pluviometricos_1998.zip,madureira_199806_Plv.txt,184502,SUCESSO,,
plv,Madureira,1998,7,dados_pluviometricos_1998.zip,madureira_199807_Plv.txt,190646,SUCESSO,,
plv,Madureira,1998,8,dados_pluviometricos_1998.zip,madureira_199808_Plv.txt,190646,SUCESSO,,
plv,Madureira,1998,9,dados_pluviometricos_1998.zip,madureira_199809_Plv.txt,184502,SUCESSO,,
plv,Madureira,1998,10,dados_pluviometricos_1998.zip,madureira_199810_Plv.txt,190390,SUCESSO,,
plv,Madureira,1998,11,dados_pluviometricos_1998.zip,madureira_199811_Plv.txt,184502,SUCESSO,,
plv,Madureira,1998,12,dados_pluviometricos_1998.zip,madureira_199812_Plv.txt,190646,SUCESSO,,
plv,Madureira,1999,1,dados_pluviometricos_1999.zip,madureira_199901_Plv.txt,190646,SUCESSO,,
plv,Madureira,1999,2,dados_pluviometricos_1999.zip,madureira_199902_Plv.txt,172470,SUCESSO,,
plv,Madureira,1999,3,dados_pluviometricos_1999.zip,madureira_199903_Plv.txt,190646,SUCESSO,,
plv,Madureira,1999,4,dados_pluviometricos_1999.zip,madureira_199904_Plv.txt,184502,SUCESSO,,
plv,Madureira,1999,5,dados_pluviometricos_1999.zip,madureira_199905_Plv.txt,190646,SUCESSO,,
plv,Madureira,1999,6,dados_pluviometricos_1999.zip,madureira_199906_Plv.txt,184502,SUCESSO,,
plv,Madureira,1999,7,dados_pluviometricos_1999.zip,madureira_199907_Plv.txt,190646,SUCESSO,,
plv,Madureira,1999,8,dados_pluviometricos_1999.zip,madureira_199908_Plv.txt,190646,SUCESSO,,
